outer_iteration,alpha1,alpha2,j1_wse,j2_wse,err_j1,err_j2,q_waterway,q_usexit,q_forebay,q_sidechannel,spill_forebay_to_drain,spill_sidechannel_to_drain,spill_to_drain_total,q_drain_out,max_qout_change
0,0.98,0.5642799608756646,4507.06516767586,4507.06511552839,7.331669621635228e-05,1.2550653991638683e-05,50.95,0.05,28.750064006615112,22.19993599338489,28.70006400661511,22.14993599338489,50.85,50.85,50.85
1,0.98,0.0359866223890011,638.0771741148181,637.833001766363,0.005527764252860834,0.004416109360704468,50.95,0.05,1.833518410719606,49.1164815892804,1.783518410719606,49.0664815892804,50.85000000000001,50.85000000000001,7.105427357601002e-15
