segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
drain,1,0.0,616073.135,3096615.242,631.5,2.05,0.0,Normal,0.0,0.0,0.0,0.0,0.05,0.1025,2.15,0.04767441860465116,0.0,631.55,631.55,0.0,0.0,0.0025625,0.0,True,True,True,0,0.0,True,1.4921245213304235,3.058855268727368,5.034249042660846,0.6076090481035507,0.0,632.9921245213304,632.9921245213304,0.0,0.0,2.282096476834434,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,2.282096476834434,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,2,0.9999449985875535,616073.556,3096614.335,631.5,2.332,0.0,Normal,0.0,0.9999449985875535,0.0,0.0,0.05,0.1166,2.432,0.04794407894736842,0.0,631.55,631.55,0.0,0.0,0.002915,0.0,True,True,True,0,0.0,True,1.4921245213304235,3.4796343837425474,5.316249042660846,0.6545280997597789,0.0,632.9921245213304,632.9921245213304,0.0,0.0,2.596023894623366,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,2.596023894623366,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,3,1.999889997175107,616073.977,3096613.428,631.5,2.614,0.0,Normal,0.051951114698567835,0.9999449985875535,0.0,0.0,0.05,0.1307,2.714,0.048157700810611645,0.0,631.55,631.55,0.0,0.0,0.0032675000000000004,0.0,True,True,True,0,0.0,True,1.4921245213304235,3.900413498757727,5.598249042660846,0.6967202546787489,0.0,632.9921245213304,632.9921245213304,0.0,0.0,2.9099513124122978,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,2.9099513124122978,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,4,3.0002564297364893,616074.399,3096612.521,631.5,2.897,0.0,Normal,0.051951114698567835,1.0003664325613824,0.0,0.0,0.05,0.14485,2.997,0.04833166499833167,0.0,631.55,631.55,0.0,0.0,0.0036212500000000003,0.0,True,True,True,0,0.0,True,1.4921245213304235,4.322684738294236,5.881249042660847,0.7349943365667319,0.0,632.9921245213304,632.9921245213304,0.0,0.0,3.2249919479948073,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,3.2249919479948073,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,5,4.000201428324043,616074.82,3096611.614,631.5,3.179,0.0,Normal,6.050470346963266e-09,0.9999449985875533,0.0,0.0,0.05,0.15895,3.279,0.04847514486123818,0.0,631.55,631.55,0.0,0.0,0.003973750000000001,0.0,True,True,True,0,0.0,True,1.4921245213304235,4.743463853309416,6.163249042660847,0.7696368945139251,0.0,632.9921245213304,632.9921245213304,0.0,0.0,3.5389193657837392,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,3.5389193657837392,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,6,5.00014642696061,616075.241,3096610.707,631.5,3.461,0.0,Normal,0.051951091351895684,0.9999449986365674,0.0,0.0,0.05,0.17305,3.561,0.048595900028082,0.0,631.55,631.55,0.0,0.0,0.00432625,0.0,True,True,True,0,0.0,True,1.4921245213304235,5.164242968324595,6.445249042660847,0.8012480098352565,0.0,632.9921245213304,632.9921245213304,0.0,0.0,3.852846783572671,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,3.852846783572671,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,7,6.000512859895083,616075.663,3096609.8,631.5,3.898,0.0,Normal,5.266044029917168,1.0003664329344728,0.0,0.0,0.05,0.19490000000000002,3.998,0.04874937468734367,0.0,631.55,631.55,0.0,0.0,0.004872500000000001,0.0,True,True,True,0,0.0,True,1.4921245213304235,5.816301384145991,6.882249042660847,0.8451163781043973,0.0,632.9921245213304,632.9921245213304,0.0,0.0,4.339322959366158,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,4.339322959366158,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,8,6.98611318443741,616075.995,3096608.872,631.5,4.264,0.0,Normal,17.56613035245408,0.985600324542327,0.0,0.0,0.05,0.21320000000000003,4.364,0.048854262144821275,0.0,631.55,631.55,0.0,0.0,0.005330000000000001,0.0,True,True,True,0,0.0,True,1.4921245213304235,6.362418958952926,7.248249042660847,0.8777870243566119,0.0,632.9921245213304,632.9921245213304,0.0,0.0,4.746760671815623,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,4.746760671815623,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,9,7.986797450327919,616076.032,3096607.872,631.5,4.606,0.0,Normal,0.05939158549995227,1.0006842658905093,0.0,0.0,0.05,0.2303,4.7059999999999995,0.04893752656183596,0.0,631.55,631.55,0.0,0.0,0.0057575000000000005,0.0,True,True,True,0,0.0,True,1.4921245213304235,6.87272554524793,7.590249042660847,0.9054677266345162,0.0,632.9921245213304,632.9921245213304,0.0,0.0,5.127481157219221,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,5.127481157219221,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drain,10,8.986519911648116,616076.07,3096606.873,631.5,4.716,0.0,Normal,5.652736945194192e-09,0.9997224613201974,0.0,0.0,0.05,0.2358,4.816,0.04896179401993356,0.0,631.55,631.55,0.0,0.0,0.005895000000000001,0.0,True,True,True,0,0.0,True,1.4921245213304235,7.036859242594278,7.700249042660847,0.9138482669338014,0.0,632.9921245213304,632.9921245213304,0.0,0.0,5.249935114512777,0.0,True,True,False,1,0.0,False,1.4921245213304235,632.9921245213304,632.9921245213304,0.0,0.0,5.249935114512777,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
