segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
forebay,11,10.0,616065.73,3096611.868,629.6465385,13.422,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.12390505410730843,1.6630536362282937,13.669810108214618,0.12165886892817279,1.1025010683828071,629.7704435541074,629.8323960824349,0.004536791878173976,1.0000000102806905,0.3090911304072278,0.22361440366432817,True,True,False,1,0.0005873425694425741,False,0.12390505410730843,1.6630536362282937,13.669810108214618,0.12165886892817279,1.1025010683828071,629.7704435541074,629.8323960824349,0.004536791878173976,1.0000000102806905,0.3090911304072278,-0.3284668082983444,True,True,True,0,0.09609429714105823,True,0.12390505410730843,629.7704435541074,629.8323960824349,0.004536791878173976,1.0000000102806905,0.3090911304072278,forward,Supercritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,12,11.0,616065.73,3096610.868,629.4236923,14.035,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.12027043960988523,1.6879956199247392,14.27554087921977,0.11824389942253428,1.0862104078216477,629.5439627396098,629.6040979613255,0.004574097804269511,1.0000000158863414,0.304523969352226,-0.062195152468461856,True,True,True,0,0.02859893508187781,True,0.12027043960988523,1.6879956199247392,14.27554087921977,0.11824389942253428,1.0862104078216477,629.5439627396098,629.6040979613255,0.004574097804269511,1.0000000158863414,0.304523969352226,-0.22280862968239035,True,True,False,1,0.0005060960599783871,False,0.12027043960988523,629.5439627396098,629.6040979613255,0.004574097804269511,1.0000000158863414,0.304523969352226,forward,Supercritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,13,12.0,616065.73,3096609.868,629.2008462,14.647,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.11689646877348425,1.7121825781252238,14.88079293754697,0.1150599020704786,1.070866176390628,629.3177426687735,629.3761909036225,0.004610566116867498,1.0000000039544663,0.3002221475004363,0.22280862968239035,True,True,False,1,0.0005060960599783871,False,0.11689646877348425,1.7121825781252238,14.88079293754697,0.1150599020704786,1.070866176390628,629.3177426687735,629.3761909036225,0.004610566116867498,1.0000000039544663,0.3002221475004363,-0.300206448319841,True,True,True,0,0.07858362054399674,True,0.11689646877348425,629.3177426687735,629.3761909036225,0.004610566116867498,1.0000000039544663,0.3002221475004363,forward,Supercritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,14,13.0,616065.73,3096608.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.020170329129427955,True,True,True,0,0.02461651766311397,True,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,15,14.0,616065.73,3096607.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,16,15.0,616065.73,3096606.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,17,16.0,616065.73,3096605.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,18,17.0,616065.73,3096604.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,19,18.0,616065.73,3096603.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
forebay,20,19.0,616065.73,3096602.868,628.978,15.0,0.0,Normal,0.0,1.0,1.833518410719606,0.0,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,-0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,1.72582839243114,15.230110452324151,0.1133168664688032,1.0623990303791244,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,0.004631252296690036,True,True,False,1,0.0,False,0.115055226162076,629.093055226162,629.1505828357314,0.004631252296693454,0.999999969478176,0.29784835189097836,forward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.833518410719606,0.0
