segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
waterway,1,0.0,616556.013,3097760.448,634.298,6.558,0.0,Junction,0.0,0.0,50.95,0.0,1.832422073930502,12.017023960836232,10.222844147861004,1.1755069124623834,4.23981845805145,636.1304220739305,637.0466331115061,0.003260194102711949,1.000000000333097,33.03038996785187,0.0,True,True,True,0,0.0,True,4.3394069798153305,28.457830973628937,15.23681395963066,1.8677022013281017,1.7903683540468673,638.6374069798153,638.8007820482746,0.0003135622673790655,0.2744054277727106,71.04365534572776,-0.0009679366471573303,True,True,False,21,0.008653606232921248,False,4.3394069798153305,638.6374069798153,638.8007820482746,0.0003135622673790655,0.2744054277727106,71.04365534572776,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,2,0.9999249972275485,616555.066,3097760.127,634.296,7.191,0.0,Junction,0.05424979390045337,0.9999249972275485,50.95,0.0,1.7232446186244488,12.39185205252841,10.637489237248897,1.1649226406863311,4.111572651450778,636.0192446186245,636.88086692587,0.0031031469396808663,0.9999999988007161,32.03128849524539,0.0,True,True,True,0,0.0,True,4.360304554115159,31.35495004864211,15.91160910823032,1.9705706591562562,1.6249427896060864,638.6563045541152,638.7908835077081,0.00024047465973515235,0.24845352292659964,76.79799848058192,-0.0009644072098353718,True,True,False,20,0.007435931456406891,False,4.360304554115159,638.6563045541152,638.7908835077081,0.00024047465973515235,0.24845352292659964,76.79799848058192,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,3,2.000171466797014,616554.119,3097759.805,634.294,7.927,0.0,Junction,0.054249791759048094,1.0002464695694653,50.95,0.0,1.61485630646348,12.800965941336004,11.15671261292696,1.147377940568613,3.980168389908432,635.9088563064635,636.7162844620203,0.0029674044896048227,1.0000000014398527,31.007580928314454,0.0,True,True,True,0,0.0,True,4.3784385165397754,34.7078821206108,16.68387703307955,2.0803247381765395,1.4679662626186012,638.6724385165397,638.7822715923902,0.00018257437497732587,0.22398655133684373,83.60731085132741,-0.0008559355039778893,True,True,False,19,0.0055417740639122975,False,4.3784385165397754,638.6724385165397,638.7822715923902,0.00018257437497732587,0.22398655133684373,83.60731085132741,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,4,3.000096463914309,616553.172,3097759.484,634.292,8.664,0.0,Junction,2.1414052753243595e-09,0.999924997117295,50.95,0.0,1.5219281874597073,13.185985816150904,11.707856374919414,1.126251073970974,3.8639507663957673,635.8139281874597,636.5748922815031,0.0028668087992618093,1.0000000002059832,30.102185247833326,0.0,True,True,True,0,0.0,True,4.392350814820509,38.05532745960489,17.44870162964102,2.1809833343105782,1.3388401414777629,638.6843508148205,638.7757113104592,0.00014259473994590615,0.20396033258678625,90.52968144453699,-0.0009232696853587186,True,True,False,17,0.004243509119450702,False,4.392350814820509,638.6843508148205,638.7757113104592,0.00014259473994590615,0.20396033258678625,90.52968144453699,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,5,4.000021461141857,616552.225,3097759.163,634.29,9.401,0.0,Junction,2.1414052753243595e-09,0.9999249972275486,50.95,0.0,1.4413089640438557,13.549745570976286,12.283617928087711,1.1030744891530246,3.760218207280253,635.7313089640438,636.4519634475485,0.002791272004142011,1.0000000010287573,29.294054668124442,0.0,True,True,True,0,0.0,True,4.403200767088966,41.39449041140337,18.207401534177933,2.2734979691473223,1.2308401309842985,638.6932007670889,638.7704162323306,0.00011402315478782756,0.18727633436517785,97.52671563749028,-0.0008796542919071726,True,True,False,16,0.003324719900850799,False,4.403200767088966,638.6932007670889,638.7704162323306,0.00011402315478782756,0.18727633436517785,97.52671563749028,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,6,4.999946458259152,616551.278,3097758.842,634.288,10.138,0.0,Junction,2.1414052753243595e-09,0.9999249971172945,50.95,0.0,1.3705817125737667,13.894957402072846,12.879163425147533,1.0788711147916563,3.666797855198843,635.6585817125738,636.3438725643011,0.0027339907101635984,0.9999999966732945,28.566261641700088,0.0,True,True,True,0,0.0,True,4.411975301514998,44.72860560675905,18.961950603029997,2.3588609918439354,1.1390920711443064,638.699975301515,638.7661083670881,9.297446994945104e-05,0.17314413653682867,104.58683121928152,-0.000859623183828262,True,True,False,15,0.002657219632620562,False,4.411975301514998,638.699975301515,638.7661083670881,9.297446994945104e-05,0.17314413653682867,104.58683121928152,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,7,5.9998714554867005,616550.331,3097758.521,634.286,10.874,0.0,Junction,0.05424981915436433,0.9999249972275486,50.95,0.0,1.308017548173666,14.223382818840445,13.490035096347333,1.0543621804728796,3.5821295572886562,635.5940175481736,636.2480263231583,0.0026903699518097913,1.0000000006864807,27.906651507695855,0.0,True,True,True,0,0.0,True,4.419210898790466,48.05449931344753,19.71242179758093,2.4377775499581023,1.0602545178478677,638.7052108987904,638.7625064972927,7.709224339908938e-05,0.1610286915415254,111.68810614874609,-0.0008620458321502156,True,True,False,14,0.00215946110087044,False,4.419210898790466,638.7052108987904,638.7625064972927,7.709224339908938e-05,0.1610286915415254,111.68810614874609,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,8,7.000117925206072,616549.384,3097758.199,634.284,11.611,0.0,Junction,0.054249817012959056,1.0002464697193716,50.95,0.0,1.2520645149052143,14.537721082564444,14.11512902981043,1.0299389436583628,3.504675850543451,635.5360645149052,636.1620967685944,0.0026570287706666283,0.9999999969942532,27.30324693318034,0.0,True,True,True,0,0.0,True,4.425299355682202,51.38215081882605,20.461598711364402,2.5111503526011547,0.9915894758794778,638.7092993556822,638.7594140187135,6.481607282055319e-05,0.15049638838474375,118.84069780428047,-0.0008814774824941196,True,True,False,13,0.0017722701444539898,False,4.425299355682202,638.7092993556822,638.7594140187135,6.481607282055319e-05,0.15049638838474375,118.84069780428047,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,9,8.000042922323367,616548.437,3097757.878,634.282,12.348,0.0,Junction,2.1414052753243595e-09,0.9999249971172945,50.95,0.0,1.2017350010573864,14.839023793056608,14.751470002114774,1.005935258718574,3.433514273616856,635.4837350010574,636.0846024968337,0.0026316826954229803,0.9999999960453765,26.748861269416963,0.0,True,True,True,0,0.0,True,4.430493188858388,54.70772989602337,21.208986377716776,2.5794599007099204,0.9313126334584665,638.7124931888584,638.7567002847421,5.51656151717401e-05,0.14126512366104216,126.02805206331051,0.0009473470182683741,True,True,False,33,0.014255590676971804,False,4.430493188858388,638.7124931888584,638.7567002847421,5.51656151717401e-05,0.14126512366104216,126.02805206331051,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
waterway,10,8.999967919550915,616547.49,3097757.557,634.28,6.224,0.0,Normal,0.0,0.9999249972275486,50.95,0.0,1.8974051140248775,11.809449429690838,10.018810228049755,1.178727729229546,4.314341689114108,636.1774051140249,637.12610767317,0.00336351673513425,1.0000000011240182,33.61096466294279,0.0,True,True,True,0,0.0,True,4.276413373472942,26.616396836495593,14.776826746945884,1.8012254790763345,1.9142335573438294,638.5564133734729,638.7431763761264,0.00037619665238461424,0.2955429351321784,66.85327407862715,-0.000875644884445137,True,True,False,5,3.729365586019832e-05,False,4.276413373472942,638.5564133734729,638.7431763761264,0.00037619665238461424,0.2955429351321784,66.85327407862715,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,50.95
