segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
sidechannel,1,0.0,616065.73,3096621.868,631.5,10.206,0.0,Junction,0.0,0.0,49.1164815892804,0.0,1.3315519653260708,13.589819358117877,12.869103930652141,1.0560035439413236,3.614211513410638,632.8315519653261,633.4973279522613,0.0027331018363754645,1.0000000032084633,27.143326128210028,0.0,True,True,True,0,0.0,True,3.9508607846899144,40.32248516854526,18.107721569379827,2.2268116402193097,1.218091627635966,635.4508607846899,635.5264850055521,0.00011480596603531919,0.19565889254666047,85.75297574502272,-0.0008884868832410575,True,True,False,19,0.006743897041146546,False,3.9508607846899144,635.4508607846899,635.5264850055521,0.00011480596603531919,0.19565889254666047,85.75297574502272,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,2,0.9999699995550531,616066.682,3096621.562,631.5,12.126,0.0,Junction,0.07203584737780488,0.9999699995550531,49.1164815892804,0.0,1.18699836358428,14.39354215682298,14.49999672716856,0.9926583038362956,3.412397105183569,632.6869983635843,633.2804975482665,0.002645870644786394,1.000000002434782,25.627666562692376,0.0,True,True,True,0,0.0,True,3.9655838148634053,48.08666933903365,20.05716762972681,2.397480552925339,1.021415753355386,635.4655838148634,635.5187586436708,7.315558666148748e-05,0.16376250818109836,100.45985964082911,-0.0009748724344262882,True,True,False,14,0.0034021842802330147,False,3.9655838148634053,635.4655838148634,635.5187586436708,7.315558666148748e-05,0.16376250818109836,100.45985964082911,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,3,2.00058680921755,616067.635,3096621.257,631.5,13.644,0.0,Junction,0.07203587277911083,1.000616809662497,49.1164815892804,0.0,1.0972376205027103,14.97071009413898,15.83847524100542,0.945211572852681,3.280838469279387,632.5972376205027,633.1458564309769,0.0026108395014314764,1.0000000002030827,24.63963948806528,0.0,True,True,True,0,0.0,True,3.9724623993194297,54.2002769763143,21.58892479863886,2.5105593484549784,0.9062035164643986,635.4724623993194,635.5143178943883,5.4151024946628277e-05,0.1451648072667551,112.19144001198728,-0.0008600625126291561,True,True,False,12,0.0021933494437526447,False,3.9724623993194297,635.4724623993194,635.5143178943883,5.4151024946628277e-05,0.1451648072667551,112.19144001198728,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,4,3.0005568089151,616068.587,3096620.951,631.5,15.0,0.0,Junction,0.05456556890698039,0.9999699996975497,49.1164815892804,0.0,1.0300721786916256,15.451082680374384,17.06014435738325,0.9056829975584292,3.1788375355512817,632.5300721786916,633.045108268265,0.0025946825439794067,1.000000000220925,23.87359560660889,0.0,True,True,True,0,0.0,True,3.976659041378086,59.64988562067129,22.953318082756173,2.59874783269281,0.8234128377315679,635.4766590413781,635.5112160597951,4.2697154413248865e-05,0.13183294443137095,122.72627287723421,-0.0009384048657921085,True,True,False,8,0.0012675517768018993,False,3.976659041378086,635.4766590413781,635.5112160597951,4.2697154413248865e-05,0.13183294443137095,122.72627287723421,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,5,4.000221252460412,616069.539,3096620.646,631.5,16.0,0.0,Junction,0.05456556890698039,0.9996644435453126,49.1164815892804,0.0,0.9866925366222858,15.787080585956573,17.97338507324457,0.8783587800306709,3.1111820403939694,632.4866925366223,632.9800388000509,0.002589032101306434,0.9999999950516504,23.365491729666072,0.0,True,True,True,0,0.0,True,3.978628248821586,63.65805198114538,23.957256497643172,2.6571511636738467,0.7715674617851644,635.4786282488216,635.5089705703346,3.6395021303155095e-05,0.12350163862071983,130.49892809877883,-0.0009104049134975867,True,True,False,7,0.0010482131866718846,False,3.978628248821586,635.4786282488216,635.5089705703346,3.6395021303155095e-05,0.12350163862071983,130.49892809877883,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,6,5.000191252157962,616070.491,3096620.34,631.5,17.0,0.0,Junction,0.05456556890698039,0.9999699996975497,49.1164815892804,0.0,0.9476090855896473,16.109354455024004,18.895218171179295,0.8525625006857797,3.048941639865805,632.4476090855896,632.921413628062,0.002587293946650049,0.9999999996597018,22.898055956457654,0.0,True,True,True,0,0.0,True,3.9801205962196016,67.66205013573322,24.960241192439202,2.7107931215115415,0.7259088586696745,635.4801205962196,635.5069780718106,3.136785903177144e-05,0.11617146792295241,138.28602338375038,-0.0008942760839545372,True,True,False,6,0.0008760646250576984,False,3.9801205962196016,635.4801205962196,635.5069780718106,3.136785903177144e-05,0.11617146792295241,138.28602338375038,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,7,5.999855695703275,616071.443,3096620.035,631.5,18.0,0.0,Junction,0.037048687174063843,0.9996644435453126,49.1164815892804,0.0,0.9121791906654835,16.419225431978703,19.824358381330967,0.8282348975006952,2.9914006475372026,632.4121791906655,632.8682687846556,0.002588572407077191,0.9999999985281072,22.4659136047548,0.0,True,True,True,0,0.0,True,3.981235619885431,71.66224115793776,25.962471239770863,2.76022419037527,0.6853885783593017,635.4812356198854,635.5051784080274,2.729797512004577e-05,0.1096714078820603,146.08372126504682,-0.0008874152806583879,True,True,False,5,0.0007402896898881297,False,3.981235619885431,635.4812356198854,635.5051784080274,2.729797512004577e-05,0.1096714078820603,146.08372126504682,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,8,7.000777770674077,616072.396,3096619.729,631.5,19.0,0.0,Junction,0.0370486892097972,1.000922074970802,49.1164815892804,0.0,0.879885371774435,16.717822063714266,20.75977074354887,0.8052989732032255,2.9379713100240994,632.3798853717744,632.8198280536565,0.002592197527009047,0.9999999954480167,22.064650488767892,0.0,True,True,True,0,0.0,True,3.982044966581768,75.6588543650536,26.964089933163535,2.8059116607529058,0.6491835225563106,635.4820449665817,635.5035250504736,2.3959927659406684e-05,0.10386755400646669,153.8887971787016,0.0009131386764238414,True,True,False,34,0.016711662153957293,False,3.982044966581768,635.4820449665817,635.5035250504736,2.3959927659406684e-05,0.10386755400646669,153.8887971787016,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,9,8.000442214330254,616073.348,3096619.424,631.5,6.724,0.0,Normal,0.05456557094271375,0.9996644436561777,49.1164815892804,0.0,1.7586389742791653,11.825088463053108,10.24127794855833,1.1546496953261318,4.1535825920239295,633.2586389742792,634.1379584619838,0.00320450700759248,1.0000000003212803,31.194092181498892,0.0,True,True,True,0,0.0,True,3.799096992615975,25.545128178349817,14.322193985231952,1.7836043978101521,1.9227338084334975,635.299096992616,635.487522339104,0.0003845529356017732,0.3149520709647914,58.150909075347485,0.0009477404908011522,True,True,False,29,0.005322852846409785,False,3.799096992615975,635.299096992616,635.487522339104,0.0003845529356017732,0.3149520709647914,58.150909075347485,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,10,9.000412214027804,616074.3,3096619.118,631.5,6.032,0.0,Normal,0.05456556890698039,0.9999699996975497,49.1164815892804,0.0,1.8906926773488522,11.404658229768277,9.813385354697704,1.1621533056692637,4.306703506561666,633.3906926773489,634.3360390123861,0.0034155022060252385,0.9999999980762653,32.34405562107196,0.0,True,True,True,0,0.0,True,3.7412516595511676,22.567230010412644,13.514503319102335,1.6698527113841142,2.176451499214471,635.2412516595512,635.4826859678301,0.0005379925775495475,0.35925765328104653,53.111850498636294,-0.0009159476735476346,True,True,False,19,0.013258218830213383,False,3.7412516595511676,635.2412516595512,635.4826859678301,0.0005379925775495475,0.35925765328104653,53.111850498636294,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,11,10.000076657573118,616075.252,3096618.813,631.5,6.391,0.0,Normal,12.168782546843033,0.9996644435453135,49.1164815892804,0.0,1.8192090950906277,11.6265653267242,10.029418190181255,1.1592462400367893,4.224504848081306,633.3192090950906,634.2288136420561,0.003297361396683346,0.9999999996812643,31.72673006707974,0.0,True,True,True,0,0.0,True,3.754453082926253,23.994709652981683,13.899906165852506,1.7262497578529548,2.046971282404202,635.2544530829263,635.4680153373089,0.0004552687526983211,0.33729034170967626,55.29223438877428,0.0009775821548601016,True,True,False,30,0.018039349690953572,False,3.754453082926253,635.2544530829263,635.4680153373089,0.0004552687526983211,0.33729034170967626,55.29223438877428,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,12,10.94398608111968,616076.07,3096618.342,631.5,5.8855,0.0,Normal,30.656074469288683,0.9439094235465628,49.1164815892804,0.0,1.921938944607973,11.311571658490227,9.729377889215947,1.1626202401931562,4.3421447586741495,633.421938944608,634.3829084199026,0.003470088955736048,1.0000000015560753,32.61022521042287,0.0,True,True,True,0,0.0,True,3.689720681316274,21.71585106988693,13.264941362632548,1.6370860960652767,2.26178018219095,635.1897206813163,635.4504571539235,0.0005965606642432866,0.3759405266640037,51.38694121772078,0.0008997720442494028,True,True,False,32,0.006383355598664269,False,3.689720681316274,635.1897206813163,635.4504571539235,0.0005965606642432866,0.3759405266640037,51.38694121772078,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,13,11.943847071716732,616076.561,3096617.471,631.5,5.38,0.0,Normal,0.07808818656940275,0.9998609905970515,49.1164815892804,0.0,2.0405174531042576,10.977983897700906,9.461034906208514,1.1603364755051204,4.474089418145963,633.5405174531043,634.5607761748965,0.003693855574812722,0.9999999976673611,33.601151510228505,0.0,True,True,True,0,0.0,True,3.62012604287834,19.476278110685467,12.620252085756679,1.543255869878111,2.521861790540623,635.1201260428784,635.4442742024395,0.0008023696592265961,0.4231798029687235,47.87969021277452,0.0009442420272307572,True,True,False,27,0.0029180359626746143,False,3.62012604287834,635.1201260428784,635.4442742024395,0.0008023696592265961,0.4231798029687235,47.87969021277452,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,14,12.943328937567342,616077.053,3096616.601,631.5,5.2,0.0,Normal,0.028194187170441865,0.9994818658506102,49.1164815892804,0.0,2.0873387418687344,10.854161457717419,9.374677483737468,1.157817053071581,4.525129074283125,633.5873387418687,634.6310081169412,0.0037895810960409874,1.0000000019824924,33.9844676716199,0.0,True,True,True,0,0.0,True,3.5882861712804446,18.65908809065831,12.37657234256089,1.5076135438963936,2.632308789724328,635.0882861712804,635.4414487382763,0.0009018538124971645,0.4436687035107529,46.65645677800621,0.000907404803456302,True,True,False,22,0.001374050893602649,False,3.5882861712804446,635.0882861712804,635.4414487382763,0.0009018538124971645,0.4436687035107529,46.65645677800621,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,15,13.943681375337825,616077.545,3096615.73,631.5,5.125,0.0,Normal,0.04989399210651868,1.0003524377704824,49.1164815892804,0.0,2.107653673738241,10.801725077908486,9.340307347476482,1.1564635590740857,4.54709606428816,633.6076536737382,634.661480514608,0.003832435376594546,1.000000001898153,34.14944340117428,0.0,True,True,True,0,0.0,True,3.573458137229394,18.313972953300645,12.271916274458789,1.4923482644203683,2.681912969650223,635.0734581372294,635.4400563623456,0.0009489535744950973,0.45296623229868127,46.149847796494534,0.0009759062299963261,True,True,False,22,0.001444861989296357,False,3.573458137229394,635.0734581372294,635.4400563623456,0.0009489535744950973,0.45296623229868127,46.149847796494534,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,16,14.94354236547206,616078.036,3096614.859,631.5,5.051,0.0,Normal,0.049893978988990284,0.9998609901342359,49.1164815892804,0.0,2.1281892769038677,10.749484037641436,9.307378553807736,1.1549421757691076,4.569194336889972,633.6281892769039,634.6922839195271,0.0038765743967381365,1.0000000019600122,34.31540508141484,0.0,True,True,True,0,0.0,True,3.5578832364959605,17.970868227541096,12.16676647299192,1.4770455459495553,2.7331167847531908,635.057883236496,635.4386134790597,0.0009991722875506174,0.46262365982116727,45.65323144472687,0.0009560269846815572,True,True,False,23,0.0015662027277888269,False,3.5578832364959605,635.057883236496,635.4386134790597,0.0009991722875506174,0.46262365982116727,45.65323144472687,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
sidechannel,17,15.943894803647991,616078.528,3096613.988,631.5,4.976,0.0,Normal,0.049893978988990284,1.0003524381759306,49.1164815892804,0.0,2.1495204530656338,10.696013774454594,9.275040906131267,1.153203946236398,4.592036119716471,633.6495204530656,634.7242806836865,0.003923300881573554,1.000000001901826,34.48695064914376,0.0,True,True,True,0,0.0,True,3.5409132322012833,17.619584243433586,12.057826464402567,1.4612570760949817,2.7876072959885523,635.0409132322013,635.4369761494617,0.0010544116608500167,0.4729763728421855,45.15163736946819,0.0009330099742328457,True,True,False,24,0.0016810754881478181,False,3.5409132322012833,635.0409132322013,635.4369761494617,0.0010544116608500167,0.4729763728421855,45.15163736946819,backward,Subcritical,,635.5,0.0,0.0,0.0,0.0,0.0,0.0,49.1164815892804,0.0
