segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
UsProject,1,0.0,616561.061,3097769.93,634.32,6.003,0.0,Normal,0.0,0.0,51.0,0.0,1.9449639357626438,11.67561850638315,9.892927871525288,1.18019848704133,4.368076943599854,636.2649639357627,637.237445902389,0.003442096220189453,0.9999999993547491,34.06298535465164,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.773834986142543,11.25831733671249,1.401082818540325,3.2332023280834346,636.9476586683563,637.4804617924299,0.0015002485210873554,0.6368159086313704,37.53282423575581,-0.0004993097091983145,True,True,False,1,1.1128845923955356e-11,False,2.6276586683562457,636.9476586683563,637.4804617924299,0.0015002485210873554,0.6368159086313704,37.53282423575581,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,2,1.0002944569699368,616560.591,3097769.047,634.318,6.003,0.0,Normal,1.2532410664789495e-08,1.0002944569699368,51.0,0.0,1.9449639357626438,11.67561850638315,9.892927871525288,1.18019848704133,4.368076943599854,636.2629639357626,637.235445902389,0.003442096220189453,0.9999999993547491,34.06298535465164,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.773834986142543,11.25831733671249,1.401082818540325,3.2332023280834346,636.9456586683563,637.4784617924298,0.0015002485210873554,0.6368159086313704,37.53282423575581,-0.0005999448151214892,True,True,False,1,7.716052841887036e-05,False,2.6276586683562457,636.9456586683563,637.4784617924298,0.0015002485210873554,0.6368159086313704,37.53282423575581,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,3,2.0005889135288157,616560.121,3097768.164,634.316,6.004,0.0,Normal,0.026936944158023834,1.000294456558879,51.0,0.0,1.9447479657828808,11.676266786560415,9.893495931565761,1.1801962488614992,4.3678344227884445,636.2607479657829,637.2331219487032,0.003441722714980557,1.0000000000148235,34.06109412232558,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.776462644810898,11.259317336712492,1.4011917572808483,3.2326638200341202,636.9436586683563,637.4762843244907,0.001499593346678102,0.6367098433567815,37.5334769476635,-0.0004773764947003656,True,True,False,1,2.391217926070674e-05,False,2.6276586683562457,636.9436586683563,637.4762843244907,0.001499593346678102,0.6367098433567815,37.5334769476635,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,4,3.0000007403764286,616559.651,3097767.282,634.314,6.004,0.0,Normal,0.026936944158023834,0.9994118268476129,51.0,0.0,1.9447479657828808,11.676266786560415,9.893495931565761,1.1801962488614992,4.3678344227884445,636.2587479657828,637.2311219487032,0.003441722714980557,1.0000000000148235,34.06109412232558,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.776462644810898,11.259317336712492,1.4011917572808483,3.2326638200341202,636.9416586683562,637.4742843244907,0.001499593346678102,0.6367098433567815,37.5334769476635,-0.0006244580566772129,True,True,False,1,5.321379706550383e-05,False,2.6276586683562457,636.9416586683562,637.4742843244907,0.001499593346678102,0.6367098433567815,37.5334769476635,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,5,4.0002951969353076,616559.181,3097766.399,634.312,6.005,0.0,Normal,1.2532410664789495e-08,1.000294456558879,51.0,0.0,1.9445320554077625,11.676914992723614,9.894064110815524,1.1801939892383755,4.367591956589586,636.2565320554078,637.228798084932,0.0034413493985293356,1.0000000009361543,34.059203309946746,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.779090303479256,11.260317336712491,1.40130067667223,3.232125491338028,636.9396586683563,637.4721069452042,0.0014989385812310208,0.6366038134078462,37.53413059198857,-0.0005006200348134371,True,True,False,1,1.1121434105363727e-11,False,2.6276586683562457,636.9396586683563,637.4721069452042,0.0014989385812310208,0.6366038134078462,37.53413059198857,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,6,5.000589653905244,616558.711,3097765.516,634.31,6.005,0.0,Normal,1.2532410664789495e-08,1.0002944569699368,51.0,0.0,1.9445320554077625,11.676914992723614,9.894064110815524,1.1801939892383755,4.367591956589586,636.2545320554077,637.2267980849319,0.0034413493985293356,1.0000000009361543,34.059203309946746,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.779090303479256,11.260317336712491,1.40130067667223,3.232125491338028,636.9376586683562,637.4701069452042,0.0014989385812310208,0.6366038134078462,37.53413059198857,-0.0006011465902702184,True,True,False,1,7.709142367475982e-05,False,2.6276586683562457,636.9376586683562,637.4701069452042,0.0014989385812310208,0.6366038134078462,37.53413059198857,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,7,6.000884110464123,616558.241,3097764.633,634.308,6.006,0.0,Normal,0.026936944158023834,1.000294456558879,51.0,0.0,1.944316204637289,11.677563125051558,9.894632409274578,1.1801917081938058,4.367349544922698,636.2523162046373,637.2244743110357,0.003440976270583707,1.0000000020982955,34.05731291735198,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.781717962147612,11.26131733671249,1.4014095767196237,3.2315873419055707,636.9356586683563,637.4679296545114,0.0014982842244169146,0.6364978187669191,37.53478516826526,-0.0004787007585491665,True,True,False,1,2.38962675027023e-05,False,2.6276586683562457,636.9356586683563,637.4679296545114,0.0014982842244169146,0.6364978187669191,37.53478516826526,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,8,7.000295937311736,616557.771,3097763.751,634.306,6.006,0.0,Normal,0.026936956690406078,0.9994118268476129,51.0,0.0,1.944316204637289,11.677563125051558,9.894632409274578,1.1801917081938058,4.367349544922698,636.2503162046373,637.2224743110357,0.003440976270583707,1.0000000020982955,34.05731291735198,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.781717962147612,11.26131733671249,1.4014095767196237,3.2315873419055707,636.9336586683563,637.4659296545115,0.0014982842244169146,0.6364978187669191,37.53478516826526,-0.0006256431654492189,True,True,False,1,5.316065855523112e-05,False,2.6276586683562457,636.9336586683563,637.4659296545115,0.0014982842244169146,0.6364978187669191,37.53478516826526,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,9,8.000590394281673,616557.301,3097762.868,634.304,6.007,0.0,Normal,1.2532410664789495e-08,1.0002944569699368,51.0,0.0,1.944100420922041,11.6782112284787,9.895200841844082,1.1801894084953544,4.36710717097071,636.248100420922,637.2201506269741,0.003440603293847386,0.9999999977321959,34.055422944378215,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.784345620815968,11.262317336712492,1.4015184574281825,3.231049371647221,636.9316586683562,637.4637524523533,0.0014976302759069052,0.6363918594163669,37.53544067602813,-0.00047804044129406975,True,True,False,1,2.388829568723639e-05,False,2.6276586683562457,636.9316586683562,637.4637524523533,0.0014976302759069052,0.6363918594163669,37.53544067602813,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
UsProject,10,9.000884850840553,616556.831,3097761.985,634.302,6.007,0.0,Normal,0.02693693826805088,1.0002944565588798,51.0,0.0,1.944100420922041,11.6782112284787,9.895200841844082,1.1801894084953544,4.36710717097071,636.2461004209221,637.2181506269742,0.003440603293847386,0.9999999977321959,34.055422944378215,0.0,True,True,True,0,0.0,True,2.6276586683562457,15.784345620815968,11.262317336712492,1.4015184574281825,3.231049371647221,636.9296586683563,637.4617524523534,0.0014976302759069052,0.6363918594163669,37.53544067602813,-0.0009134401766459632,True,True,False,35,0.026169576669907296,False,2.6276586683562457,636.9296586683563,637.4617524523534,0.0014976302759069052,0.6363918594163669,37.53544067602813,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
