segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
forebay,1,0.0,616065.73,3096621.868,631.875,10.206,0.0,Junction,0.0,0.0,33.121714171845284,0.0,1.023957248777151,10.450507681019603,12.253914497554302,0.8528301452654471,3.1693880510706216,632.8989572487772,633.4109358735615,0.0027945805139904007,1.0000000003865288,16.051309648344372,0.0,True,True,True,0,0.0,True,2.3202096360088915,23.680059545106747,14.846419272017783,1.595001401431416,1.398717520484004,634.1952096360089,634.2949247584406,0.0002362079203708802,0.2931783512620294,32.19387124236854,-0.0009866318492868231,True,True,False,37,0.012661686413378889,False,2.3202096360088915,634.1952096360089,634.2949247584406,0.0002362079203708802,0.2931783512620294,32.19387124236854,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,2,1.0,616065.73,3096620.868,631.6521538,12.126,0.0,Junction,0.0,1.0,33.121714171845284,0.0,0.9127962030470371,11.068566758148371,13.951592406094074,0.7933550834895096,2.992412197131304,632.564950003047,633.0213481048584,0.002743269903315581,1.0000000003154137,15.155018571389197,0.0,True,True,True,0,0.0,True,2.5714373029116784,31.181248735107012,17.268874605823356,1.8056329347942668,1.0622318064687863,634.2235911029117,634.2811006039653,0.0001154645047956043,0.2114934042667859,43.67674918838662,-0.0009353975676731352,True,True,False,36,0.005815285300009757,False,2.5714373029116784,634.2235911029117,634.2811006039653,0.0001154645047956043,0.2114934042667859,43.67674918838662,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,3,2.0,616065.73,3096619.868,631.4293077,13.644,0.0,Junction,0.0,1.0,33.121714171845284,0.0,0.8437706120312214,11.512406230553985,15.331541224062443,0.7508968643338721,2.8770452943138927,632.2730783120312,632.6949636140462,0.00272878212875872,0.9999999952586158,14.570744984545872,0.0,True,True,True,0,0.0,True,2.8068256215817056,38.29632878086079,19.257651243163412,1.9886292620683028,0.864879617087432,634.2361333215816,634.274258538302,6.73010863834635e-05,0.16482134061020992,56.66567008604681,-0.0008589860872234567,True,True,False,36,0.003352268916458572,False,2.8068256215817056,634.2361333215816,634.274258538302,6.73010863834635e-05,0.16482134061020992,56.66567008604681,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,4,3.0,616065.73,3096618.868,631.2064615,15.0,0.0,Junction,0.0,1.0,33.121714171845284,0.0,0.792120698839426,11.88181048259139,16.584241397678852,0.7164518531582869,2.7875982553646597,631.9985821988395,632.3946425471224,0.0027272620694644384,0.9999999985649515,14.117742007409003,0.0,True,True,True,0,0.0,True,3.036579859573342,45.54869789360013,21.073159719146684,2.161455543480526,0.7271714824695151,634.2430413595733,634.2699923465722,4.257236586099975e-05,0.13323243997854828,71.61129405623592,-0.0009688512391221593,True,True,False,35,0.0026390765228802887,False,3.036579859573342,634.2430413595733,634.2699923465722,4.257236586099975e-05,0.13323243997854828,71.61129405623592,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,5,4.0,616065.73,3096617.868,630.9836154,17.0,0.0,Junction,0.0,1.0,33.121714171845284,0.0,0.7287069670855999,12.388018440455198,18.4574139341712,0.6711676123555205,2.673689446867519,631.7123223670856,632.0766758461014,0.002737136484985857,0.9999999937876783,13.540852906756708,0.0,True,True,True,0,0.0,True,3.264580904975278,55.49787538457972,23.529161809950555,2.358684760334705,0.5968104894525074,634.2481963049753,634.2663503702312,2.5524792014393195e-05,0.10546011143987825,92.60367622618794,-0.0009376811618722058,True,True,False,35,0.0016318651675974218,False,3.264580904975278,634.2481963049753,634.2663503702312,2.5524792014393195e-05,0.10546011143987825,92.60367622618794,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,6,5.0,616065.73,3096616.868,630.7607692,19.0,0.0,Junction,0.0,1.0,33.121714171845284,0.0,0.6766277439892292,12.855927135795355,20.35325548797846,0.631639844711262,2.576376936644496,631.4373969439893,631.7757108134936,0.002755763643077575,0.9999999963194685,13.048015398143175,0.0,True,True,True,0,0.0,True,3.4902763017115515,66.31524973251948,25.980552603423103,2.552495735744359,0.4994584851213062,634.2510455017116,634.2637600164088,1.6090193824252557e-05,0.08535618335543024,117.41560472649734,-0.0009971105590693696,True,True,False,34,0.0016311730973665628,False,3.4902763017115515,634.2510455017116,634.2637600164088,1.6090193824252557e-05,0.08535618335543024,117.41560472649734,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,7,6.0,616065.73,3096615.868,630.5379231,11.881,0.0,Normal,0.0,1.0,33.121714171845284,0.0,0.9253020770847797,10.993513977844268,13.73160415416956,0.8005993949735378,3.0128414116357147,631.4632251770847,631.925876215396,0.0027473546104440994,0.9999999997502205,15.258481972158114,0.0,True,True,True,0,0.0,True,3.6941529636766757,43.89023136144259,19.26930592735335,2.277727673581595,0.7546488852857265,634.2320760636766,634.2611023093475,4.275661580397066e-05,0.12535827115195902,83.61655140626348,-0.0009475196122821217,True,True,False,35,0.0011218041785964982,False,3.6941529636766757,634.2320760636766,634.2611023093475,4.275661580397066e-05,0.12535827115195902,83.61655140626348,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,8,7.0,616065.73,3096614.868,630.3150769,12.0,0.0,Normal,0.0,1.0,33.121714171845284,0.0,0.9191746450960636,11.030095741152763,13.838349290192127,0.7970673025987498,3.0028491999638534,631.2342515450961,631.6938388701584,0.002745298496376278,1.0000000027354223,15.207876562841161,0.0,True,True,True,0,0.0,True,3.918630149736345,47.02356179683614,19.83726029947269,2.370466540588073,0.7043642145813334,634.2337070497364,634.2589939481453,3.5318206825081295e-05,0.11360452807200482,94.51213356249936,-0.0009375340204087479,True,True,False,35,0.0010164919096235386,False,3.918630149736345,634.2337070497364,634.2589939481453,3.5318206825081295e-05,0.11360452807200482,94.51213356249936,backward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,9,8.0,616065.73,3096613.868,630.0922308,12.197,0.0,Normal,0.0,1.0,33.121714171845284,0.0,0.9092504344880581,11.090127549450843,14.015500868976115,0.7912758632835801,2.986594520591009,631.0014812344881,631.4561064552029,0.0027421917601302644,1.0000000038171706,15.125555016281673,0.0,True,True,True,0,0.0,True,4.142878370712732,50.530687487583194,20.48275674142546,2.4669866525040125,0.65547721233724,634.2351091707128,634.2570077627563,2.900071115798717e-05,0.10281867496250068,106.88434794671242,-0.0009320134930703716,True,True,False,35,0.0012108036943656378,False,4.142878370712732,634.2351091707128,634.2570077627563,2.900071115798717e-05,0.10281867496250068,106.88434794671242,backward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
forebay,10,9.0,616065.73,3096612.868,629.8693846,12.81,0.0,Normal,0.0,1.0,33.121714171845284,0.0,0.8800069727003574,11.27288932029158,14.570013945400715,0.7737047721804047,2.938174342954391,630.7493915727003,631.189395062486,0.0027346637979401046,1.0000000039039725,14.880331883960515,0.0,True,True,True,0,0.0,True,4.367592219416452,55.94885633072476,21.545184438832905,2.5968149165566152,0.5919998431434644,634.2369768194164,634.2548393991453,2.2092135853482955e-05,0.09044114378954397,124.17967661156283,-0.0009218903927603606,True,True,False,35,0.0009423862853458999,False,4.367592219416452,634.2369768194164,634.2548393991453,2.2092135853482955e-05,0.09044114378954397,124.17967661156283,backward,Subcritical,635.5,,0.0,0.0,0.0,0.0,0.0,0.0,33.121714171845284,0.0
