segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
waterway,1,0.0,616556.013,3097760.448,634.298,6.558,0.0,Junction,0.0,0.0,51.0,0.0,1.8336207158863544,12.024884654782712,10.225241431772709,1.1760000714915155,4.2412049233017415,636.1316207158864,637.0484310727385,0.003260502726232936,0.9999999994049804,33.073616387491015,0.0,False,False,True,0,0.0,True,6.438658472795288,42.22472226459149,19.435316945590575,2.172576983580981,1.207823219781536,640.7366584727953,640.8110130563958,0.00011665115268464652,0.15197465847496824,142.21448616843784,-0.0009684408740895378,True,True,False,16,0.003817414255407846,False,6.438658472795288,640.7366584727953,640.8110130563958,0.00011665115268464652,0.15197465847496824,142.21448616843784,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,2,0.9999249972275485,616555.066,3097760.127,634.296,7.191,0.0,Junction,0.05424979390045337,0.9999249972275485,51.0,0.0,1.7243718393146992,12.399957896512001,10.639743678629397,1.1654376525459074,4.112917190980612,636.0203718393147,636.8825577628552,0.003103347360017414,1.0000000022518991,32.073207404450685,0.0,False,False,True,0,0.0,True,6.448471999130021,46.37096214574398,20.08794399826004,2.3083976214669106,1.0998262196869444,640.74447199913,640.8061242781062,8.921060785738416e-05,0.1382805684245721,155.22867647397229,-0.0008630590108396063,True,True,False,16,0.003322093882497392,False,6.448471999130021,640.74447199913,640.8061242781062,8.921060785738416e-05,0.1382805684245721,155.22867647397229,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,3,2.000171466797014,616554.119,3097759.805,634.294,7.927,0.0,Junction,0.054249791759048094,1.0002464695694653,51.0,0.0,1.6159126348793507,12.809339456688612,11.158825269758701,1.1479111059658704,3.981469940151324,635.9099126348793,636.7178689490653,0.0029675068051920033,0.9999999979864551,31.04816012542676,0.0,False,False,True,0,0.0,True,6.457263583217216,51.18672842416287,20.84152716643443,2.4559970109388054,0.9963520148696449,640.7512635832172,640.8018607971588,6.740689870644257e-05,0.12518550408283538,170.44291039678728,-0.0009543003903900171,True,True,False,14,0.0024993730469725674,False,6.457263583217216,640.7512635832172,640.8018607971588,6.740689870644257e-05,0.12518550408283538,170.44291039678728,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,4,3.000096463914309,616553.172,3097759.484,634.292,8.664,0.0,Junction,2.1414052753243595e-09,0.999924997117295,51.0,0.0,1.5229237265884876,13.194611167162657,11.709847453176975,1.1267961619417044,3.8652143177150506,635.8149237265885,636.5763855880498,0.0028668339041414952,0.999999998796388,30.14157956600046,0.0,False,False,True,0,0.0,True,6.464081276285325,56.00480017773605,21.59216255257065,2.5937559538735697,0.9106362282902022,640.7560812762854,640.7983472467378,5.235605134711453e-05,0.11435548921951993,185.74398456450336,-0.0009284786236776199,True,True,False,13,0.0019285434703579505,False,6.464081276285325,640.7560812762854,640.7983472467378,5.235605134711453e-05,0.11435548921951993,185.74398456450336,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,5,4.000021461141857,616552.225,3097759.163,634.29,9.401,0.0,Junction,2.1414052753243595e-09,0.9999249972275486,51.0,0.0,1.442251767963171,13.55860887062177,12.285503535926342,1.103626630440706,3.7614478363266812,635.7322517679631,636.4533776510114,0.0027912348338929725,0.9999999993528624,29.332391396853616,0.0,False,False,True,0,0.0,True,6.469605749635642,60.82076365232467,22.340211499271284,2.7224793128887157,0.8385294254366156,640.7596057496356,640.795443241854,4.1616576236808984e-05,0.10525552350564854,201.10250839935767,-0.000929590554051174,True,True,False,12,0.0015194137598048456,False,6.469605749635642,640.7596057496356,640.795443241854,4.1616576236808984e-05,0.10525552350564854,201.10250839935767,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,6,4.999946458259152,616551.278,3097758.842,634.288,10.138,0.0,Junction,2.1414052753243595e-09,0.9999249971172945,51.0,0.0,1.3714782483875751,13.904046482153237,12.88095649677515,1.079426553892502,3.667996943584867,635.6594782483876,636.3452173706173,0.0027339022662765367,0.9999999985679497,28.603645917648613,0.0,False,False,True,0,0.0,True,6.474183787794093,65.63527524065651,23.086367575588184,2.8430317166941443,0.7770211949748789,640.7621837877941,640.7929565674801,3.3729194970577506e-05,0.09750027702838635,216.5069771644579,-0.0009522330669824441,True,True,False,11,0.0012197363166532708,False,6.474183787794093,640.7621837877941,640.7929565674801,3.3729194970577506e-05,0.09750027702838635,216.5069771644579,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,7,5.9998714554867005,616550.331,3097758.521,634.286,10.874,0.0,Junction,0.05424981915436433,0.9999249972275486,51.0,0.0,1.3088731579482555,14.232686719529331,13.491746315896512,1.0549180503608946,3.5833009610209805,635.5948731579482,636.2493097419061,0.0026902385535902715,1.000000003807677,27.9431725608826,0.0,False,False,True,0,0.0,True,6.478037569214759,70.4421805276413,23.83007513842952,2.9560200762457045,0.7239980309807098,640.7640375692147,640.7907538357215,2.7800169840524475e-05,0.09081992735886577,231.9274500943313,-0.0009977481000760235,True,True,False,10,0.0009947357140576408,False,6.478037569214759,640.7640375692147,640.7907538357215,2.7800169840524475e-05,0.09081992735886577,231.9274500943313,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,8,7.000117925206072,616549.384,3097758.199,634.284,11.611,0.0,Junction,0.054249817012959056,1.0002464697193716,51.0,0.0,1.2528835274279118,14.547230636965484,14.116767054855824,1.030493071142772,3.5058219170874763,635.5368835274279,636.1633252865681,0.0026568607129673653,0.9999999963494239,27.338978319052362,0.0,False,False,True,0,0.0,True,6.4813272945337435,75.2546912168313,24.573654589067488,3.0624134861206675,0.6776986148684568,640.7653272945338,640.7887358272858,2.3236494450104527e-05,0.08499044786220049,247.3983459208634,-0.0009046135490962115,True,True,False,10,0.0008189921115744233,False,6.4813272945337435,640.7653272945338,640.7887358272858,2.3236494450104527e-05,0.08499044786220049,247.3983459208634,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,9,8.000042922323367,616548.437,3097757.878,634.282,12.348,0.0,Junction,2.1414052753243595e-09,0.9999249971172945,51.0,0.0,1.202521089464426,14.848730412706734,14.753042178928853,1.0064860001494844,3.434637075527816,635.4845210894645,636.0857816317983,0.002631483033309437,0.9999999980055598,26.7838671383524,0.0,False,False,True,0,0.0,True,6.484312214159782,80.068287220445,25.316624428319564,3.162676266227633,0.6369563003088372,640.7663122141598,640.7869907732069,1.966355968922802e-05,0.07986255039857447,262.90528000536085,0.000851184217140144,True,True,False,28,0.006239085426296292,False,6.484312214159782,640.7663122141598,640.7869907732069,1.966355968922802e-05,0.07986255039857447,262.90528000536085,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
waterway,10,8.999967919550915,616547.49,3097757.557,634.28,6.224,0.0,Normal,0.0,0.9999249972275486,51.0,0.0,1.8986462615430355,11.817174331843853,10.021292523086071,1.1792066047987928,4.315752528298564,636.178646261543,637.1279693953613,0.0033638946125968106,1.0000000016047237,33.654950872745665,0.0,False,False,True,0,0.0,True,6.41845527035887,39.94846560271361,19.060910540717742,2.0958319654969295,1.2766447779795498,640.6984552703589,640.7815246836689,0.00013672482761802228,0.16088676154118003,134.8407109957489,-0.0009811791671836545,True,True,False,5,1.44264321228273e-05,False,6.41845527035887,640.6984552703589,640.7815246836689,0.00013672482761802228,0.16088676154118003,134.8407109957489,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0
