segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
sidechannel,12,10.94398608111968,616076.07,3096618.342,631.5,5.8855,0.0,Normal,30.656074469288683,0.9439094235465628,9.670037811753737,0.0,4.0493708798638846,23.832572313438895,13.98424175972777,1.7042448724014938,0.40574880816792575,635.5493708798639,635.5577619142844,1.819649304325703e-05,0.06437673865631097,48.653422028365846,-0.0009667345891557488,True,5,0.0005565265393799231,False,159.80904522613065,940.556135678392,325.5035904522613,2.889541508195238,0.010281191568410808,791.3090452261306,791.3090506136382,5.778709165740613e-09,0.0002596619231325099,75154.69914667816,1.1735878615581896e-06,True,1,1.0683646345716123e-07,False,159.80904522613065,791.3090452261306,791.3090506136382,5.778709165740613e-09,0.0002596619231325099,75154.69914667816,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,29.01011343526121,0.0,0.0,9.670037811753737
sidechannel,13,11.943847071716732,616076.561,3096617.471,631.5,5.38,0.0,Normal,0.07808818656940275,0.9998609905970515,9.670037811753737,0.0,4.0484911858511206,21.780882579879027,13.476982371702242,1.616154268006803,0.44396905296605504,635.5484911858512,635.5585374916611,2.3383570770960707e-05,0.07044847490375371,44.527490386766175,-0.0009631991539436058,True,5,0.00016683463528682766,False,159.80904522613065,859.7726633165829,324.9980904522613,2.645469892208103,0.011247203155368368,791.3090452261306,791.3090516736116,7.779192169120942e-09,0.0002840595257614103,68699.73530481126,5.080618166175555e-07,True,1,4.573326765309239e-08,False,159.80904522613065,791.3090452261306,791.3090516736116,7.779192169120942e-09,0.0002840595257614103,68699.73530481126,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,38.68015124701495,0.0,0.0,9.670037811753737
sidechannel,14,12.943328937567342,616077.053,3096616.601,631.5,5.2,0.0,Normal,0.028194187170441865,0.9994818658506102,9.670037811753737,0.0,4.0484911858511206,21.05215416642583,13.296982371702242,1.5832279518718195,0.459337212491803,635.5484911858512,635.5592450428736,2.5726923051048567e-05,0.07288707595811439,43.06751400481603,-0.0008033541847680681,True,1,7.126044834062156e-05,False,159.80904522613065,831.0070351758794,324.8180904522613,2.558376702537795,0.011636529418438811,791.3090452261306,791.3090521277013,8.707165639057893e-09,0.00029389235549930526,66401.23190433503,2.333384827579721e-07,True,1,2.0938353751270885e-08,False,159.80904522613065,791.3090452261306,791.3090521277013,8.707165639057893e-09,0.00029389235549930526,66401.23190433503,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,48.350189058768684,0.0,0.0,9.670037811753737
sidechannel,15,13.943681375337825,616077.545,3096615.73,631.5,5.125,0.0,Normal,0.04989399210651868,1.0003524377704824,9.670037811753737,0.0,4.0484911858511206,20.748517327486994,13.221982371702241,1.5692440622136272,0.46605922047948795,635.5484911858512,635.5595620929355,2.680057231508244e-05,0.07395371609408681,42.45950457484433,-0.0003759486916123933,True,1,3.262562577308493e-05,False,159.80904522613065,819.0213567839196,324.7430904522613,2.5220593782096787,0.011806820092854988,791.3090452261306,791.3090523311765,9.136390774441815e-09,0.00029819321923831943,65443.52216209282,2.406507064733887e-07,True,1,2.1579358859987227e-08,False,159.80904522613065,791.3090452261306,791.3090523311765,9.136390774441815e-09,0.00029819321923831943,65443.52216209282,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,58.02022687052242,0.0,0.0,9.670037811753737
sidechannel,16,14.94354236547206,616078.036,3096614.859,631.5,5.051,0.0,Normal,0.049893978988990284,0.9998609901342359,9.670037811753737,0.0,4.0484911858511206,20.44892897973401,13.147982371702241,1.5552902644397546,0.4728872510309594,635.5484911858512,635.5598888592552,2.79221672925635e-05,0.07503717976285784,41.859794795221916,-0.0003877483101177859,True,1,3.362442410479933e-05,False,159.80904522613065,807.195487437186,324.6690904522613,2.4862098400336463,0.011979796669151022,791.3090452261306,791.3090525408874,9.587330612047455e-09,0.00030256191815410555,64498.58188796626,2.5484018806309905e-07,True,1,2.2843029218760212e-08,False,159.80904522613065,791.3090452261306,791.3090525408874,9.587330612047455e-09,0.00030256191815410555,64498.58188796626,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,67.69026468227617,0.0,0.0,9.670037811753737
sidechannel,17,15.943894803647991,616078.528,3096613.988,631.5,4.976,0.0,Normal,0.049893978988990284,1.0003524381759306,9.670037811753737,0.0,4.0484911858511206,20.145292140795174,13.072982371702242,1.5409867135139448,0.48001477189657876,635.5484911858512,635.5602350279123,2.912682841902922e-05,0.07616816619417101,41.25218509255529,-0.0004102966521486451,True,1,3.559344405333973e-05,False,159.80904522613065,795.209809045226,324.5940904522613,2.449859170070686,0.012160360324735093,791.3090452261306,791.3090527630502,1.0074432220466513e-08,0.0003071222364542579,63540.87215585047,2.666629370651208e-07,True,1,2.3890070017864292e-08,False,159.80904522613065,791.3090452261306,791.3090527630502,1.0074432220466513e-08,0.0003071222364542579,63540.87215585047,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,77.3603024940299,0.0,0.0,9.670037811753737
sidechannel,18,16.943755793782227,616079.019,3096613.117,631.5,4.901,0.0,Normal,0.049893978988990284,0.9998609901342359,9.670037811753737,0.0,4.0484911858511206,19.841655301856342,12.997982371702241,1.5265180959972207,0.4873604376570855,635.5484911858512,635.560597210122,3.0405147794794653e-05,0.07733376759481635,40.64479042244544,-0.00042916897712075297,True,1,3.7224917171356645e-05,False,159.80904522613065,783.2241306532662,324.5190904522613,2.4134916980130114,0.012346450311340915,791.3090452261306,791.3090529954902,1.059430158213665e-08,0.0003118221278507218,62583.16242918217,2.7923908874072367e-07,True,1,2.5002398832720842e-08,False,159.80904522613065,791.3090452261306,791.3090529954902,1.059430158213665e-08,0.0003118221278507218,62583.16242918217,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,87.03034030578362,0.0,0.0,9.670037811753737
sidechannel,19,17.944108231958158,616079.511,3096612.246,631.5,4.826,0.0,Normal,0.049893978988990284,1.0003524381759306,9.670037811753737,0.0,4.0484911858511206,19.538018462917506,12.92298237170224,1.511881537941301,0.4949344187644791,635.5484911858512,635.5609764090356,3.1762948684492005e-05,0.07853559779987462,40.03762081023951,-0.00044925203758339194,True,1,3.895812046332636e-05,False,159.80904522613065,771.2384522613064,324.4440904522613,2.3771074122084723,0.012538324280124706,791.3090452261306,791.3090532388511,1.1149698031496815e-08,0.00031666809958482957,61625.45270821534,2.891637223001453e-07,True,1,2.6225313403719304e-08,False,159.80904522613065,791.3090452261306,791.3090532388511,1.1149698031496815e-08,0.00031666809958482957,61625.45270821534,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,96.70037811753735,0.0,0.0,9.670037811753737
sidechannel,20,18.943969222092395,616080.002,3096611.375,631.5,4.752,0.0,Normal,0.07808817927696055,0.9998609901342377,9.670037811753737,0.0,4.0484911858511206,19.238430115164523,12.848982371702242,1.4972726678755497,0.5026417308411987,635.5484911858512,635.5613682862377,3.318677672356754e-05,0.07975858480265045,39.43877776717125,-0.00046521118622422364,True,1,4.086363574976306e-05,False,159.80904522613065,759.4125829145728,324.3700904522613,2.3411917598683107,0.012733575962938094,791.3090452261306,791.3090534903486,1.1735474006492054e-08,0.0003215993789133812,60680.512456046075,-3.9587882838532096e-07,True,1,1.759389428077413e-07,False,159.80904522613065,791.3090452261306,791.3090534903486,1.1735474006492054e-08,0.0003215993789133812,60680.512456046075,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,106.37041592929108,0.0,0.0,9.670037811753737
sidechannel,21,19.943451087943007,616080.494,3096610.505,631.5,4.929,0.0,Normal,0.0780881734656873,0.9994818658506119,9.670037811753737,0.0,4.0484911858511206,19.955013055060174,13.025982371702241,1.5319392031736985,0.48459190605749153,635.5484911858512,635.5604600602353,2.9918934520769272e-05,0.07689446033316999,40.87152532265656,0.0006025457792020461,True,1,0.00027414371612711493,False,159.80904522613065,787.698783919598,324.5470904522613,2.42707085379175,0.012276314257634778,791.3090452261306,791.3090529074707,1.0396214689381901e-08,0.0003100507706626876,62940.707393152006,-2.6921350126940524e-07,True,1,1.9349317660086315e-07,False,159.80904522613065,791.3090452261306,791.3090529074707,1.0396214689381901e-08,0.0003100507706626876,62940.707393152006,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,116.04045374104481,0.0,0.0,9.670037811753737
sidechannel,22,20.94331207813441,616080.985,3096609.634,631.5,5.088,0.0,Normal,4.039798495298015,0.9998609901914044,9.670037811753737,0.0,4.0484911858511206,20.5987231536105,13.18498237170224,1.5622867420604,0.46944840899319495,635.5484911858512,635.5597236939402,2.7353354764004452e-05,0.07449150844775844,42.159625212481885,0.00040623784150284337,True,1,0.0003014962897473234,False,159.80904522613065,813.1084221105527,324.7060904522613,2.5041366516348016,0.011892679437083692,791.3090452261306,791.3090524348881,9.358320413397703e-09,0.00030036168407947863,64971.05202440957,-2.3750726541038603e-07,True,1,4.6705701091882794e-07,False,159.80904522613065,791.3090452261306,791.3090524348881,9.358320413397703e-09,0.00030036168407947863,64971.05202440957,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,125.71049155279854,0.0,0.0,9.670037811753737
sidechannel,23,21.930526847090096,616081.408,3096608.742,631.5,5.36,0.0,Normal,21.06901001409841,0.9872147689556847,9.670037811753737,0.0,4.0484911858511206,21.699912756162007,13.456982371702242,1.6125392868012707,0.4456256539099582,635.5484911858512,635.5586126039665,2.3628844342709026e-05,0.07071134234742442,44.36522054367247,0.00035816808258459787,True,1,0.0007277567011211769,False,159.80904522613065,856.5764824120604,324.9780904522613,2.6357976355267247,0.011289170331321234,791.3090452261306,791.309051721817,7.875723927936055e-09,0.0002851194493649976,68444.34603681881,6.642330845352262e-07,True,1,6.022705461530317e-08,False,159.80904522613065,791.3090452261306,791.309051721817,7.875723927936055e-09,0.0002851194493649976,68444.34603681881,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,135.38052936455227,0.0,0.0,9.670037811753737
sidechannel,24,22.930343830313035,616081.483,3096607.745,631.5,5.13,0.0,Normal,0.05714907203611119,0.9998169832229387,9.670037811753737,0.0,4.048334145386802,20.767954165834293,13.226668290773603,1.570157632237681,0.46562303318552567,635.5483341453868,635.5593843395271,2.672967981887047e-05,0.07388593544630676,42.49678884054659,-0.0008908403308396373,True,2,9.393011640009142e-05,False,159.80904522613065,819.8204020100502,324.7480904522613,2.524481055048931,0.011795312470932129,791.3090452261306,791.3090523173332,9.10692858449798e-09,0.00029790258257239517,65507.369478089604,3.5243999718659325e-07,True,1,3.1774609099338267e-08,False,159.80904522613065,791.3090452261306,791.3090523173332,9.10692858449798e-09,0.00029790258257239517,65507.369478089604,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,145.050567176306,0.0,0.0,9.670037811753737
sidechannel,25,23.93008629712702,616081.557,3096606.748,631.5,5.021,0.0,Normal,0.052854597692743255,0.9997424668139843,9.670037811753737,0.0,4.048334145386802,20.32668574398713,13.117668290773604,1.5495654634203577,0.47573116117142933,635.5483341453868,635.5598693206014,2.8398308913438112e-05,0.07548991213693561,41.61355174314119,-0.0005620522224489832,True,1,4.951425249966384e-05,False,159.80904522613065,802.4012160804019,324.6390904522613,2.4716715875545376,0.012051374820928466,791.3090452261306,791.3090526285584,9.778404962797595e-09,0.0003043696969919115,64115.49799448186,3.7622714899043785e-07,True,1,3.3898654315430424e-08,False,159.80904522613065,791.3090452261306,791.3090526285584,9.778404962797595e-09,0.0003043696969919115,64115.49799448186,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,154.72060498805973,0.0,0.0,9.670037811753737
sidechannel,26,24.93090046582575,616081.632,3096605.75,631.5,4.912,0.0,Normal,0.052854597692743255,1.0008141686987315,9.670037811753737,0.0,4.048334145386802,19.885417322139972,13.008668290773603,1.528628209871698,0.4862878990720168,635.5483341453868,635.5603869446112,3.0215766568293927e-05,0.07716507508948568,40.73075685519936,-0.0005997790525498203,True,1,5.282414408075295e-05,False,159.80904522613065,784.9820301507538,324.5300904522613,2.4188266458028966,0.012318801501604606,791.3090452261306,791.3090529607315,1.0515899828901911e-08,0.00031112382911164236,62723.62652207632,4.051777295899228e-07,True,1,3.584135206078154e-08,False,159.80904522613065,791.3090452261306,791.3090529607315,1.0515899828901911e-08,0.00031112382911164236,62723.62652207632,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,164.39064279981346,0.0,0.0,9.670037811753737
sidechannel,27,25.930642932639735,616081.706,3096604.753,631.5,4.802,0.0,Normal,0.0,0.9997424668139843,9.670037811753737,0.0,4.048334145386802,19.44010056614742,12.898668290773603,1.5071401270201588,0.49742735531898097,635.5483341453868,635.5609454590372,3.221837787876678e-05,0.07893270488120652,39.84034186711156,-0.000645574901341206,True,1,5.585144258797026e-05,False,159.80904522613065,767.4030351758793,324.4200904522613,2.3654608877830987,0.012600989790895842,791.3090452261306,791.309053319145,1.1335416326962542e-08,0.00031825078063231726,61318.98559875373,4.309217729314696e-07,True,1,3.883745134049618e-08,False,159.80904522613065,791.3090452261306,791.309053319145,1.1335416326962542e-08,0.00031825078063231726,61318.98559875373,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,174.0606806115672,0.0,0.0,9.670037811753737
sidechannel,28,26.93038539945372,616081.78,3096603.756,631.5,4.693,0.0,Normal,0.05714907203611119,0.9997424668139843,9.670037811753737,0.0,4.048334145386802,18.99883214430026,12.789668290773603,1.4854827906683017,0.5089806435631252,635.5483341453868,635.5615380850159,3.4389686596866166e-05,0.08076600230972804,38.95852931143308,-0.0006864416866392276,True,1,6.052025269940483e-05,False,159.80904522613065,749.9838492462311,324.3110904522613,2.312544563925818,0.012893661405472368,791.3090452261306,791.3090536994489,1.2231551825756547e-08,0.00032564249916820526,59927.114151232956,4.6210004711610964e-07,True,1,4.162132023164391e-08,False,159.80904522613065,791.3090452261306,791.3090536994489,1.2231551825756547e-08,0.00032564249916820526,59927.114151232956,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,183.73071842332092,0.0,0.0,9.670037811753737
sidechannel,29,27.930202382676658,616081.855,3096602.759,631.5,4.584,0.0,Normal,0.05714907203611119,0.9998169832229387,9.670037811753737,0.0,4.048334145386802,18.557563722453096,12.680668290773603,1.463453131721417,0.5210833682900844,635.5483341453868,635.5621734867073,3.6769849348384e-05,0.08268648534894278,38.07725835326367,-0.0007358332926514777,True,1,6.485834500358696e-05,False,159.80904522613065,732.5646633165828,324.2020904522613,2.2595926580690966,0.01320025152178923,791.3090452261306,791.309054107203,1.3222291409466853e-08,0.00033338574358559935,58535.242717432084,4.962910225003725e-07,True,1,4.461204211566243e-08,False,159.80904522613065,791.3090452261306,791.309054107203,1.3222291409466853e-08,0.00033338574358559935,58535.242717432084,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,193.40075623507465,0.0,0.0,9.670037811753737
sidechannel,30,28.929944849490642,616081.929,3096601.762,631.5,4.475,0.0,Normal,0.052854597692743255,0.9997424668139843,9.670037811753737,0.0,4.048334145386802,18.116295300605938,12.571668290773603,1.441041465745764,0.5337756782663121,635.5483341453868,635.5628558821202,3.938505381890992e-05,0.0847005248803472,37.196568568555406,-0.0007899818338046316,True,1,6.951877553976134e-05,False,159.80904522613065,715.1454773869345,324.0930904522613,2.206605134311788,0.013521777201314375,791.3090452261306,791.3090545451142,1.4320249032586402e-08,0.000341506200803662,57143.37129835369,5.340336883818964e-07,True,1,4.797414126549861e-08,False,159.80904522613065,791.3090452261306,791.3090545451142,1.4320249032586402e-08,0.000341506200803662,57143.37129835369,Subcritical,,635.5,0.0,9.670037811753737,0.0,9.670037811753737,203.07079404682838,0.0,0.0,9.670037811753737
