segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,valid_forward,critical_default_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,valid_backward,critical_default_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,final_source,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row,spill_to_drain
forebay,1,0.0,616065.73,3096621.868,631.875,10.206,0.0,Junction,0.0,0.0,49.98,0.0,1.3471132926642895,13.748638264931738,12.900226585328578,1.0657671920714988,3.6352691107949626,633.2221132926643,633.8956699444431,0.002731319599588687,1.0000000040432029,27.78146019385176,0.0,False,False,True,0,0.0,True,3.6184313580133733,36.92971043988449,17.442862716026745,2.1171817402399755,1.3533818544653697,635.4934313580134,635.5867872420091,0.00015159295911199285,0.22715676568165458,73.70902267665907,-0.0008593512125116831,True,True,False,37,0.010618221841903074,False,3.6184313580133733,635.4934313580134,635.5867872420091,0.00015159295911199285,0.22715676568165458,73.70902267665907,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,2,1.0,616065.73,3096620.868,631.6521538,12.126,0.0,Junction,0.0,1.0,49.98,0.0,1.2008703537285328,14.561753909312188,14.527740707457065,1.002341258874318,3.4322788526207666,632.8530241537285,633.4534593281498,0.0026423692332388873,0.9999999979657473,26.230167780830307,0.0,False,False,True,0,0.0,True,3.8650775527032186,46.867930404079225,19.856155105406437,2.3603728997522797,1.0664008324901393,635.5172313527032,635.5751931638925,8.141716502961706e-05,0.1731836408187808,96.00719313906826,-0.0008841488219104576,True,True,False,36,0.005177178213101279,False,3.8650775527032186,635.5172313527032,635.5751931638925,8.141716502961706e-05,0.1731836408187808,96.00719313906826,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,3,2.0,616065.73,3096619.868,631.4293077,13.644,0.0,Junction,0.0,1.0,49.98,0.0,1.1100606061518192,15.145666910335422,15.864121212303639,0.9547120012288478,3.29995372906911,632.5393683061518,633.0943986126756,0.002606363847619473,1.0000000031060456,25.21891239103219,0.0,False,False,True,0,0.0,True,4.099053229796948,55.92748226734956,21.842106459593897,2.5605351924646467,0.8936572499559541,635.5283609297969,635.569065480276,5.129599816611513e-05,0.1409271600941679,119.1778694614297,-0.0009812819535000017,True,True,False,35,0.0031496013898597627,False,4.099053229796948,635.5283609297969,635.569065480276,5.129599816611513e-05,0.1409271600941679,119.1778694614297,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,4,3.0,616065.73,3096618.868,631.2064615,15.0,0.0,Junction,0.0,1.0,49.98,0.0,1.0421102307736874,15.63165346160531,17.084220461547375,0.9149761030530216,3.197358495872595,632.2485717307737,632.7696268455102,0.002589517493000844,0.999999999375864,24.434858974037496,0.0,False,False,True,0,0.0,True,4.328224218093074,64.92336327139611,23.656448436186146,2.7444256244350664,0.7698307278239873,635.5346857180931,635.5648915972727,3.470332183793019e-05,0.11814242008933859,144.42357114946213,-0.0009573743730015849,True,True,False,35,0.0026955953822545083,False,4.328224218093074,635.5346857180931,635.5648915972727,3.470332183793019e-05,0.11814242008933859,144.42357114946213,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,5,4.0,616065.73,3096617.868,630.9836154,17.0,0.0,Junction,0.0,1.0,49.98,0.0,0.9586834199726582,16.29761813953519,18.917366839945316,0.8615162076955473,3.066705795416645,631.9422988199726,632.4216405343275,0.002581321763153094,1.0000000045567854,23.436384585519804,0.0,False,False,True,0,0.0,True,4.556374324877785,77.45836352292234,26.11274864975557,2.9663044883498846,0.6452498829930658,635.5399897248777,635.5612102861164,2.1979480085491832e-05,0.09651253718669855,179.75206929461623,-0.0009331684501603377,True,True,False,35,0.0017399229388664625,False,4.556374324877785,635.5399897248777,635.5612102861164,2.1979480085491832e-05,0.09651253718669855,179.75206929461623,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,6,5.0,616065.73,3096616.868,630.7607692,19.0,0.0,Junction,0.0,1.0,49.98,0.0,0.8901682458817959,16.913196671754122,20.78033649176359,0.8139038883445302,2.955088914886745,631.6509374458818,632.0960215689647,0.0025855888085620986,1.000000000159524,22.58338592512725,0.0,False,False,True,0,0.0,True,4.782328911198266,90.86424931276706,28.564657822396534,3.1810025478941193,0.5500513169702428,635.5430981111983,635.5585189293074,1.4551359817532135e-05,0.0803061830033231,220.07376536393215,-0.0009683654184300394,True,True,False,34,0.002093112163591574,False,4.782328911198266,635.5430981111983,635.5585189293074,1.4551359817532135e-05,0.0803061830033231,220.07376536393215,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,7,6.0,616065.73,3096615.868,630.5379231,11.881,0.0,Normal,0.0,1.0,49.98,0.0,1.2173230238258839,14.463014846075327,14.315646047651768,1.010294247142813,3.455711034795939,631.7552461238258,632.3639076302484,0.0026504941559991574,0.9999999954897817,26.409241290279343,0.0,False,False,True,0,0.0,True,4.9811538927853,59.181089400182145,21.8433077855706,2.709346495555787,0.8445265287706274,635.5190769927852,635.5554289325303,4.2487030411442226e-05,0.1208130401287927,151.69775171433665,-0.0009441177095368403,True,True,False,35,0.0011172931593991713,False,4.9811538927853,635.5190769927852,635.5554289325303,4.2487030411442226e-05,0.1208130401287927,151.69775171433665,backward,Subcritical,,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.0
forebay,8,7.0,616065.73,3096614.868,630.3150769,12.0,0.0,Normal,0.0,1.0,49.98,0.0,1.2092618010938168,14.511141613125801,14.418523602187634,1.006423543317855,3.4442500343867817,631.5243387010938,632.1289696032026,0.0026464527472706994,1.0000000012915524,26.321653909851634,0.0,False,False,True,0,0.0,True,5.205623389760903,62.46748067713084,22.411246779521804,2.7873273313027043,0.8000962974371645,635.520700289761,635.5533279189747,3.671834304767704e-05,0.1119621899135677,166.6674208510487,-0.0009371744869213217,True,True,False,35,0.0010823165103597831,False,5.205623389760903,635.520700289761,635.5533279189747,3.671834304767704e-05,0.1119621899135677,166.6674208510487,backward,Subcritical,635.5,,0.0050630656473536805,0.0,0.0,0.0050630656473536805,0.0050630656473536805,0.0,49.97493693435264,0.0050630656473536805
forebay,9,8.0,616065.73,3096613.868,630.0922308,12.197,0.0,Normal,0.0,1.0,49.974937584558845,0.0,1.1961247809231281,14.589133952919394,14.589249561846255,0.9999920757454747,3.425490350957981,631.2883555809232,631.8864179736095,0.002640174327694878,1.0000000018599966,26.17563704485628,0.0,False,False,True,0,0.0,True,5.430023674067664,66.2299987526033,23.057047348135328,2.8724405927873264,0.7545664883859671,635.5222544740677,635.5512743815802,3.1374451196825936e-05,0.10338609890876871,183.65920745676013,-0.0009346518482971078,True,True,False,35,0.0014310664973241575,False,5.430023674067664,635.5222544740677,635.5512743815802,3.1374451196825936e-05,0.10338609890876871,183.65920745676013,backward,Subcritical,635.5,,0.005643843001459025,0.0,0.0,0.005643843001459025,0.010706908648812706,0.0,49.96929374155739,0.005643843001459025
forebay,10,9.0,616065.73,3096612.868,629.8693846,12.81,0.0,Normal,0.0,1.0,49.9692943933957,0.0,1.1575676687061787,14.82844183612615,15.125135337412358,0.9803840762632827,3.3698277233456047,631.0269522687062,631.6057361058636,0.0026234306265969817,1.000000002422608,25.747387353352337,0.0,False,False,True,0,0.0,True,5.655246338124473,72.44370559137451,24.120492676248947,3.003409033295105,0.6897672335434105,635.5246309381245,635.5488806239792,2.4704059679362444e-05,0.09260667528178423,208.35697458838325,-0.0009251970874402105,True,True,False,35,0.0011464378472236653,False,5.655246338124473,635.5246309381245,635.5488806239792,2.4704059679362444e-05,0.09260667528178423,208.35697458838325,backward,Subcritical,635.5,,0.006571588352954906,0.0,0.0,0.006571588352954906,0.01727849700176761,0.0,49.962722805042745,0.006571588352954906
