segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
drain,11,9.986242373438063,616076.108,3096605.874,631.5,4.825,0.0,Normal,0.0572724289340556,0.999722461789947,87.08001994300936,9.675937935649598,3.0643216080402005,14.785351758793968,10.953643216080401,1.349811333738574,5.889614353694107,634.5643216080402,636.332290886085,0.005231892452465224,1.0742000865508978,74.93363178774155,-0.34130952339660325,False,250,0.030743779941079095,True,32.08077049705472,154.78971764828904,68.98654099410945,2.243766906091234,0.5625697964051548,663.5807704970547,663.596901219574,2.4241808941087822e-05,0.03171169916851603,2487.8804435577604,0.000882436514643814,True,9,0.0002934018056283004,False,32.08077049705472,663.5807704970547,663.596901219574,2.4241808941087822e-05,0.03171169916851603,2487.8804435577604,Subcritical,,,0.0,0.0,0.0,0.0,0.0,87.08001994300936,87.08001994300936
drain,12,10.985927323646543,616076.145,3096604.875,631.5,4.934,0.0,Normal,0.05509614957247777,0.9996849502084793,96.75595787865896,9.675937935649598,3.0643216080402005,15.11936281407035,11.062643216080401,1.3667043688160525,6.399473249535101,634.5643216080402,636.6516436198402,0.006075353188280288,1.1671926726779702,86.2832526978755,-0.35713152112134594,False,250,0.03212694571845999,True,32.07841696972398,158.27490932861812,69.09083393944796,2.2908235478432952,0.6113158319855329,663.578416969724,663.5974642197972,2.7843572255404814e-05,0.03446074606590369,2544.633672200924,0.0009134961100016881,True,9,0.0003018693951528645,False,32.07841696972398,663.578416969724,663.5974642197972,2.7843572255404814e-05,0.03446074606590369,2544.633672200924,Subcritical,,,0.0,0.0,0.0,0.0,0.0,96.75595787865896,96.75595787865896
drain,13,11.986649063190363,616076.183,3096603.875,631.5,5.043,0.0,Normal,0.0021762803759770577,1.0007217395438204,106.43189581430856,9.675937935649598,3.0643216080402005,15.45337386934673,11.171643216080401,1.3832677584174216,6.887291844108333,634.5643216080402,636.9819968856101,0.006924756152803764,1.2561653532377812,98.39953365040964,-0.36990210759609,False,250,0.03304409580909534,True,32.07598106208837,161.75917249611163,69.19496212417674,2.3377304868787974,0.6579651352807642,663.5759810620883,663.5980462057807,3.139513539489707e-05,0.0370918422121123,2601.430555571564,0.0009395120057433815,True,9,0.0003122910583021495,False,32.07598106208837,663.5759810620883,663.5980462057807,3.139513539489707e-05,0.0370918422121123,2601.430555571564,Subcritical,,,0.0,0.0,0.0,0.0,0.0,106.43189581430856,106.43189581430856
drain,14,12.986371524514986,616076.221,3096602.876,631.5,5.152,0.0,Normal,0.05727243093627976,0.9997224613246232,116.10783374995816,9.675937935649598,3.0643216080402005,15.787384924623113,11.280643216080401,1.3995110582097317,7.354469046286965,634.5643216080402,637.3211113609859,0.007774098777510681,1.3413732736341524,111.23381435150372,-0.3806364573794099,False,250,0.03417459428879264,True,32.073476268519805,165.24254973541403,69.29895253703961,2.3844884184518302,0.7026509451462093,663.5734762685198,663.5986403027051,3.487130211321569e-05,0.039612487435087905,2658.2678370850567,0.00095967543200004,True,9,0.00031883409755199165,False,32.073476268519805,663.5734762685198,663.5986403027051,3.487130211321569e-05,0.039612487435087905,2658.2678370850567,Subcritical,,,0.0,0.0,0.0,0.0,0.0,116.10783374995816,116.10783374995816
drain,15,13.986056475188807,616076.258,3096601.877,631.5,5.261,0.0,Normal,0.05509615056027428,0.9996849506738208,125.78377168560776,9.675937935649598,4.0,21.044,13.261,1.5869089812231356,5.97717979878387,635.5,637.3209316180933,0.004342826380926172,0.9541833204613438,118.72736994230962,-0.28688739893323145,False,250,0.2810105879611906,True,32.0709182293172,168.7251008044378,69.4028364586344,2.431098056129185,0.7454953121136283,663.5709182293172,663.5992445932511,3.8253312677503275e-05,0.04202954765331296,2715.143192786559,0.0009745543237613674,True,9,0.00032117713904021615,False,32.0709182293172,663.5709182293172,663.5992445932511,3.8253312677503275e-05,0.04202954765331296,2715.143192786559,Subcritical,,,0.0,0.0,0.0,0.0,0.0,125.78377168560776,125.78377168560776
drain,16,14.986778214732627,616076.296,3096600.877,631.5,5.37,0.0,Normal,0.0021762803759770577,1.0007217395438204,135.45970962125736,9.675937935649598,4.069095477386934,21.85104271356784,13.50819095477387,1.6176142894874876,6.199233208086091,635.5690954773869,637.5278361689383,0.00455363797814981,0.9811932017136811,130.05804257276745,-0.2251440054503746,False,250,0.013788011960688322,True,32.0683210597848,172.20688409104437,69.5066421195696,2.4775601128134412,0.7866103050191705,663.5683210597848,663.5998580512202,4.1527537646215e-05,0.04434932522394996,2772.054597925768,0.0009832022539058016,True,9,0.00032663495204681916,False,32.0683210597848,663.5683210597848,663.5998580512202,4.1527537646215e-05,0.04434932522394996,2772.054597925768,Subcritical,,,0.0,0.0,0.0,0.0,0.0,135.45970962125736,135.45970962125736
drain,17,15.98650067605725,616076.334,3096599.878,631.5,5.48,0.0,Normal,0.05727242994845483,0.9997224613246232,145.13564755690695,9.675937935649598,4.069095477386934,22.298643216080404,13.618190954773869,1.6374159600298155,6.508721008291845,635.5690954773869,637.7282926824726,0.0049388799704849825,1.0301778608452514,141.6619903499327,-0.22545321070936097,False,250,0.02025175547121494,True,32.065701386226344,175.72004359652038,69.61140277245269,2.524299706628783,0.8259481649695023,663.5657013862264,663.6004715376645,4.465809716348069e-05,0.04656910774456913,2829.512847823487,0.0009950156666036492,True,9,0.0003305238750514465,False,32.065701386226344,663.5657013862264,663.6004715376645,4.465809716348069e-05,0.04656910774456913,2829.512847823487,Subcritical,,,0.0,0.0,0.0,0.0,0.0,145.13564755690695,145.13564755690695
drain,18,16.98618562626573,616076.371,3096598.879,631.5,5.589,0.0,Normal,0.05727242226691942,0.9996849502084793,154.81158549255653,9.675937935649598,4.069095477386934,22.742174623115577,13.727190954773869,1.6567245766481153,6.807246363116177,635.5690954773869,637.9308999140923,0.005318531088265933,1.0774274220185163,153.69517780283488,-0.22822048828186325,False,250,0.020486166930322992,True,32.06305078952563,179.20039086265876,69.71510157905126,2.570467327792101,0.8639020525976749,663.5630507895256,663.6010898698764,4.769015629351838e-05,0.04871106003950987,2886.4888529999716,0.0009993185872190224,True,9,0.0003284714788095825,False,32.06305078952563,663.5630507895256,663.6010898698764,4.769015629351838e-05,0.04871106003950987,2886.4888529999716,Subcritical,,,0.0,0.0,0.0,0.0,0.0,154.81158549255653,154.81158549255653
drain,19,17.985908088051254,616076.409,3096597.88,631.5,5.698,0.0,Normal,0.0021762660339561535,0.9997224617855238,164.48752342820612,9.675937935649598,4.069095477386934,23.185706030150754,13.836190954773869,1.6757289709239698,7.094350424968992,635.5690954773869,638.1343252404989,0.005689438674645867,1.1228692604231305,166.12575214827152,-0.22927962073333674,False,250,0.020351837011340423,True,32.06038929172833,182.68009818426802,69.81877858345666,2.6164894587192546,0.9004129353066628,663.5603892917284,663.6017115880621,5.059496693816258e-05,0.05077183102798825,2943.4950541222793,0.0008530857251116686,True,10,0.0003330526452392811,False,32.06038929172833,663.5603892917284,663.6017115880621,5.059496693816258e-05,0.05077183102798825,2943.4950541222793,Subcritical,,,0.0,0.0,0.0,0.0,0.0,164.48752342820612,164.48752342820612
drain,20,18.986629827599494,616076.447,3096596.88,631.5,5.807,0.0,Normal,0.05509615623296327,1.00072173954824,174.1634613638557,9.675937935649598,4.069095477386934,23.629237437185928,13.945190954773869,1.694436276550011,7.370676342257675,635.5690954773869,638.3380490830095,0.006051042630057713,1.1666051713656806,178.93133599449843,-0.23022496869953102,False,250,0.0206266487518286,True,32.05756774337534,186.1582958857806,69.92213548675068,2.662365709941098,0.9355664787064636,663.5575677433753,663.602179600464,5.337135250910754e-05,0.05275636504063199,3000.5008252587054,0.000873337188181722,True,11,0.0010778095993391225,False,32.05756774337534,663.5575677433753,663.602179600464,5.337135250910754e-05,0.05275636504063199,3000.5008252587054,Subcritical,,,0.0,0.0,0.0,0.0,0.0,174.1634613638557,174.1634613638557
